Student ID,Status,Application Date
5441,7,2016-03-21
1528,3,2011-12-12
5949,5,1997-01-07
7470,3,1994-08-10
7322,2,1979-01-08
1864,2,2002-07-19
6352,5,1972-01-15
7526,10,1970-04-05
7231,6,1991-08-02
7131,1,2010-11-15
6063,5,2040-09-10
9526,7,1979-09-03
5242,8,1978-01-07
4570,3,1972-01-19
3715,3,2049-04-22
3069,9,1977-06-29
6302,1,2020-06-03
7203,10,1986-11-15
7056,3,1973-03-02
10804,8,2009-06-07
8609,2,1971-01-06
2563,9,2002-06-30
10766,1,2043-07-19
6502,3,1999-05-23
3147,9,2154-01-05
5765,2,1991-02-09
10526,7,2035-04-04
10226,4,2018-04-27
4996,5,2049-02-15
7632,7,1970-01-24
1343,4,1976-04-03
8245,7,1981-05-31
2372,5,2027-12-27
8414,4,1991-03-25
1658,4,2005-03-19
4101,2,2035-12-18
2323,1,1975-06-01
10322,10,1986-09-16
1280,7,2059-10-11
10380,6,1975-01-28
10813,9,1977-09-12
6603,2,2004-09-03
2704,7,2003-04-14
5623,7,2012-08-22
6779,6,2032-02-15
6859,4,1995-08-24
7428,2,1975-11-08
6114,7,2051-05-17
10936,1,2127-02-16
1843,4,1992-11-13
10208,6,1983-01-30
8654,4,2008-12-22
4042,8,2014-04-10
10919,4,1998-10-23
4102,1,2025-08-17
7178,10,1977-07-29
2231,7,1976-11-21
7667,3,1972-12-18
2919,2,2001-10-25
5675,8,2054-10-24
6632,8,1990-02-25
9632,4,1979-12-06
4332,5,2086-06-23
5434,10,1980-09-04
9803,3,1980-11-26
2597,5,1974-05-05
2746,1,1986-08-04
3049,4,2065-01-13
9975,8,2009-04-08
7831,5,1980-01-27
6657,9,1985-05-11
10709,1,2000-01-10
8793,4,1990-12-09
9676,5,2008-12-30
3453,5,1992-02-02
2803,3,2057-09-06
4543,4,2020-12-19
4113,3,2096-05-10
10357,6,1973-03-13
8277,7,1995-09-18
2879,4,1975-10-19
3311,5,1972-03-06
9244,1,2063-11-29
10398,10,1989-10-12
8166,9,1989-08-13
10104,4,2012-09-03
9157,6,1998-05-03
4145,10,2029-06-17
5463,9,1987-10-07
3769,6,1980-03-24
7503,3,2032-05-20
7821,2,2080-12-12
6587,5,1981-01-01
4166,4,2069-03-28
2269,4,2030-01-13
5953,6,1997-08-09
8552,3,1977-10-26
6825,10,1989-09-13
2207,5,1986-03-29
1674,9,2025-05-15
1219,4,2008-07-31
1460,2,2005-04-21
6280,4,2026-05-20
8005,8,1970-08-19
5310,9,2015-12-23
2240,3,1973-05-06
7245,6,1971-05-15
1694,1,1980-05-12
9580,6,2003-01-02
10931,7,1988-12-12
1556,7,1974-03-09
7367,7,2083-01-05
1530,3,1985-06-10
6283,6,1995-06-30
9748,1,2034-01-09
2350,10,1977-10-25
8936,10,1972-02-03
5872,4,2011-04-20
7155,7,2149-04-29
3909,1,2010-09-20
6161,5,1980-09-03
4082,3,1980-08-07
6743,6,2009-02-27
4248,4,2099-02-11
8356,6,1997-10-09
3872,6,2056-08-13
5939,4,1974-10-27
3398,1,2083-03-10
7492,2,1992-02-12
9278,5,2030-11-03
3955,10,2014-01-09
9568,4,2024-02-10
3615,2,2049-08-24
6019,1,1980-03-27
4491,5,1998-06-08
6339,8,2020-11-11
10052,2,1982-07-30
5281,8,1977-02-14
4197,2,2032-11-25
4283,9,2012-03-01
6620,10,2002-07-15
9367,6,2027-09-01
6626,9,2008-08-05
3898,3,1984-05-12
7889,6,1970-08-30
10535,1,1983-01-22
7712,1,1994-12-16
2437,7,1980-05-08
7670,1,2038-11-21
10026,1,2040-04-16
2513,4,1985-11-18
4817,7,1981-09-13
2909,4,1980-07-01
7243,7,1974-11-27
3894,4,2029-07-07
9366,4,2043-06-06
4009,10,1988-06-24
3234,8,2058-01-13
8143,6,1993-05-05
10297,4,2020-10-22
7548,7,1995-05-13
4684,7,1993-07-04
8462,4,1994-07-30
1963,8,1987-10-12
10837,9,1979-03-26
4368,8,2001-07-10
4847,1,1976-06-05
4814,7,2007-03-13
2755,5,2025-08-30
6703,6,1987-08-14
9531,4,1974-11-18
7658,5,1989-09-08
6022,8,1993-01-22
3957,1,2010-05-27
2677,8,2060-10-21
4131,3,2039-02-07
5171,10,1975-06-07
9896,8,1977-08-15
4592,3,2082-06-17
8252,10,1972-07-11
6843,5,2001-11-06
10690,7,2067-06-26
2010,5,2000-10-13
9355,4,1987-11-16
9523,6,2020-01-17
6860,9,1983-08-27
10839,2,1980-04-17
4493,1,1989-07-31
3645,4,2048-06-28
7471,9,1997-03-12
5459,5,2006-06-03
8485,2,2017-03-11
3906,6,2039-04-12
1497,10,1972-08-15
8217,3,1989-02-12
4701,5,1971-07-14
2514,8,2013-03-21
9408,3,2120-10-12
7686,1,1979-05-09
5781,10,2013-08-17
9343,8,1991-02-14
9627,9,2080-08-15
9737,2,1985-08-23
9914,10,2084-12-11
9241,4,1987-01-30
1246,2,1978-01-02
6761,6,1992-10-19
3374,1,1995-09-07
6217,1,1980-08-28
6649,7,2029-12-06
4405,7,1995-03-01
6568,10,2139-03-30
2281,5,1981-08-19
3420,10,2012-08-09
3863,8,2060-08-11
8182,8,1974-12-03
5536,2,2024-11-17
1233,4,2002-09-11
3426,10,1983-01-18
7530,6,1982-06-09
10298,9,1975-04-15
9990,7,1982-06-17
1930,6,1978-05-31
7983,1,1983-07-25
3095,8,1979-10-29
4833,4,2020-03-30
3776,8,2004-04-24
4882,1,1982-08-16
5557,7,2048-05-22
1357,10,2007-08-17
9714,7,1995-09-05
6065,2,2012-01-07
10514,2,2057-07-03
3605,5,2002-06-21
3530,5,1992-11-19
4305,9,2052-01-13
6324,1,2105-06-16
2753,1,1980-10-08
9357,2,1987-08-23
9205,6,2026-09-17
1580,6,2051-11-12
4303,1,1974-04-08
3993,7,1981-05-03
5015,6,1988-12-13
4470,4,1973-02-14
6031,2,1972-09-15
10695,2,1976-12-10
7969,2,1998-10-16
7877,7,2062-07-29
3617,8,1997-09-25
8873,3,2019-06-12
10421,8,1973-04-02
5194,4,1980-04-02
9079,3,2017-09-01
2162,3,2068-01-29
6300,1,2055-09-20
8148,6,2019-10-09
2720,1,1970-03-04
8406,6,2026-09-10
9571,3,1990-12-10
7597,5,2003-01-22
5246,2,2010-10-04
3802,3,2057-01-13
4464,5,2011-05-03
10469,7,1986-07-07
1507,9,2111-07-31
4112,9,1984-11-13
1348,6,2037-10-27
8583,8,2044-08-28
6206,9,1973-10-18
9740,6,2014-01-23
5162,5,2016-02-09
7112,10,2002-04-24
5379,5,1971-11-22
4158,9,2004-04-23
8159,5,2004-07-01
9697,10,2031-05-14
3919,5,1970-01-25
1212,7,1982-10-05
3239,4,2001-11-28
8165,6,1976-03-04
3628,8,1996-08-08
2794,5,1997-02-19
6633,1,1978-01-18
6733,6,2005-03-25
10511,9,1997-03-10
7812,3,1990-12-13
8175,1,1972-03-13
7642,8,2011-07-18
4193,8,2068-01-15
8630,3,1983-09-28
6004,8,1972-11-16
9597,3,1976-05-08
3379,2,2012-11-11
8313,9,2018-01-06
9350,9,1997-11-15
4413,3,1985-02-19
4443,5,1983-08-29
6781,4,2073-12-11
8262,7,2021-11-27
7870,3,2020-12-18
7864,7,1981-02-12
6508,9,1999-02-02
7377,6,2012-08-22
5679,7,1970-05-13
7611,1,1981-08-03
8944,8,1978-08-08
5812,9,2084-09-14
9279,4,1982-03-11
3057,3,2079-07-05
9041,10,1970-05-24
4452,9,1977-05-01
1897,5,2012-12-29
2255,6,2004-11-03
6609,9,2032-04-18
8056,6,2056-03-17
5913,4,1988-07-15
3468,1,1992-01-30
9901,9,2004-05-06
2690,10,1970-02-08
5589,9,2003-10-02
2242,5,2062-06-30
9998,9,1983-04-03
6460,7,2064-07-21
2171,4,2033-02-06
9277,1,1989-11-29
4906,6,1992-11-12
6254,4,1983-11-22
10246,6,2025-08-01
9921,3,1970-07-13
8933,6,2005-03-04
6840,5,1975-09-02
1538,1,1986-04-11
8234,2,1978-07-29
10530,7,1983-12-20
4416,7,1986-09-02
8273,3,2017-06-24
8206,10,2018-07-30
6006,6,2054-02-01
3207,3,2059-08-21
3131,3,2053-11-29
6345,8,1977-01-17
8565,9,1994-04-02
1289,8,1994-08-08
2219,8,2045-08-10
8622,2,2030-09-30
3469,8,2006-05-29
4865,8,1975-06-01
1294,1,2051-06-27
9033,2,2014-04-17
2539,2,1972-12-26
3229,3,1978-06-13
1932,8,2029-03-21
7890,9,2023-12-10
9539,1,1973-05-31
10438,5,1981-01-17
8633,1,2009-11-30
9465,8,1979-01-10
8542,3,1982-12-07
6845,9,1986-09-24
6046,3,1978-04-10
7756,6,1988-07-31
9297,10,2080-12-22
7078,10,2038-01-09
9907,5,2094-04-14
4488,8,2006-08-21
3589,3,2010-06-18
9762,4,2005-04-20
3341,3,1978-11-27
1702,9,1983-08-08
9268,6,1977-08-03
5633,1,2053-09-17
1955,3,1995-12-04
9464,1,2006-07-05
1914,3,1975-05-03
8210,6,1987-06-16
6336,1,1978-05-31
7700,9,1987-06-28
10098,5,1970-02-01
5109,4,1970-12-26
3390,4,1986-12-11
9199,2,1984-01-25
2798,5,1992-10-15
1878,1,1998-09-04
10859,5,1972-06-14
9922,1,1986-07-28
7810,10,1989-12-12
9916,1,1983-04-06
8163,5,2021-06-19
7051,5,1974-06-26
10268,9,2019-04-03
4234,3,1974-05-11
1815,2,2000-02-20
1652,7,1971-02-06
7829,7,2021-03-07
10585,6,2009-01-08
3347,2,2008-01-06
4160,3,2044-07-02
8805,2,1978-07-07
6314,9,2110-03-13
9686,9,2002-12-11
5914,4,1998-12-04
5859,7,1990-06-18
3790,9,1985-03-13
1969,2,1996-05-03
7299,7,2007-07-02
6239,9,1982-02-08
2723,8,2021-11-26
4769,9,2032-02-24
6371,10,1988-07-19
4180,5,1980-11-06
10523,3,1998-07-12
1525,1,1992-12-04
6096,3,1974-07-16
9107,4,2005-11-15
7285,4,2063-07-25
5207,10,2053-06-07
1907,7,1985-09-01
8755,7,1981-11-11
9942,7,2025-08-08
1264,4,1989-05-18
9817,2,1970-10-20
8496,5,1983-06-08
7351,9,2054-05-19
5529,10,1994-04-16
4523,8,1982-11-03
5701,2,2047-02-04
4901,4,1984-12-11
7324,4,1973-03-24
5764,7,2012-12-25
2222,5,2110-08-18
4616,9,1997-12-07
1850,4,2006-09-23
9327,2,1982-03-13
7320,4,1978-12-17
9044,10,1980-09-05
5475,4,2015-02-05
2394,4,2002-03-19
4069,4,2016-01-11
4685,9,2026-06-16
4975,6,1976-08-19
7474,3,1973-05-21
3921,3,2024-08-03
9045,10,1999-07-14
7224,4,1992-07-16
5302,4,1990-08-14
6934,9,1993-08-18
2988,2,1979-02-10
8638,4,1978-06-09
9665,3,1995-08-26
2043,8,2047-09-16
10918,6,2035-02-04
3595,10,1972-09-02
8108,8,2032-07-22
3165,9,1972-07-15
8939,9,1997-03-15
8240,8,2175-06-24
10168,5,1975-06-21
8969,2,1984-06-24
5798,1,1984-11-15
10569,1,2063-09-16
9259,8,1983-03-28
10355,4,2012-06-21
3696,5,2002-06-27
5649,4,1973-10-04
5497,2,1993-04-15
1513,7,1984-07-13
2979,10,1983-04-01
7902,4,1980-03-28
5490,1,1985-08-20
4093,2,2053-04-01
6559,9,1994-12-28
6207,1,2054-09-27
6070,9,1972-04-20
7873,2,1974-12-25
10754,1,2076-09-29
6128,3,1980-01-03
1600,4,1979-04-29
1576,6,1986-12-31
3241,4,1987-07-13
9785,1,2040-07-16
9016,6,2016-06-24
7067,6,1978-11-26
1548,1,2029-06-08
2712,4,2022-03-02
2471,2,2012-11-05
9496,4,1973-03-13
4224,9,1971-05-28
9167,9,2002-01-31
2150,4,1983-08-07
2530,1,1993-03-25
10274,3,2035-02-17
10603,3,1997-07-20
8075,4,2001-02-20
4818,4,2010-10-05
6337,9,1987-01-02
8111,6,2023-01-17
8647,6,1973-05-24
7946,10,2018-07-06
8013,10,2027-05-09
9563,7,2071-02-24
2789,7,1982-09-23
5161,5,1996-03-11
8305,10,2019-05-05
1938,8,1981-06-20
1972,3,1980-09-22
2519,9,2020-01-24
3720,7,1988-11-20
8918,3,1979-09-30
8261,6,2035-09-01
1686,1,2047-11-25
7785,5,2033-03-28
7083,6,1983-09-07
10646,1,2043-11-26
7214,4,1980-05-17
5530,5,2012-04-22
8361,1,1976-07-16
7189,4,2128-11-27
8672,10,2018-07-23
10480,7,1971-08-17
8589,7,1984-08-26
7062,6,2008-06-24
7648,3,1993-08-29
4722,8,2021-02-18
1661,7,1974-05-07
7360,1,2087-01-21
2060,6,1974-03-05
9219,2,2029-05-06
5234,9,1979-04-24
1637,4,1999-06-29
3367,4,1999-06-07
3018,7,1984-05-19
2829,10,1971-02-27
2869,10,1998-10-10
3208,9,1992-08-10
5304,2,1976-06-20
2691,10,2035-02-10
3022,9,2007-07-19
2054,6,1988-08-15
2098,1,2025-01-13
4395,3,1985-03-18
1755,10,1972-09-19
8167,2,1972-08-16
7004,10,2097-03-31
9936,7,2004-09-24
6570,6,2015-12-12
10094,8,2033-11-13
7454,3,2003-03-21
7346,3,1983-06-12
2797,3,1997-08-07
4744,10,2038-03-18
4798,6,1988-01-27
9075,7,1993-07-18
7865,9,2024-09-29
10404,1,2073-04-11
3540,1,1974-09-04
6564,9,1973-03-08
5521,10,1972-02-11
7525,3,1972-04-08
1413,1,1990-01-08
8922,8,2034-10-14
7539,5,1991-08-15
8785,1,2023-11-13
2413,7,1982-04-30
3832,7,1983-04-09
3885,5,1987-10-01
9198,2,2041-09-06
6536,9,1971-11-10
4989,8,2024-02-27
6000,10,1980-10-16
8941,6,2047-12-29
9760,9,1982-04-10
4449,2,2026-10-19
2967,2,1971-04-01
10633,3,1984-12-14
10383,7,2031-01-29
6515,5,1979-08-01
2424,1,2047-12-21
3136,5,2029-11-06
10292,3,1975-01-25
9497,1,1988-09-04
5286,2,2015-09-14
9615,3,2034-06-13
7540,8,1971-02-09
10532,9,2019-04-04
2995,9,2034-05-16
6933,2,1978-01-03
9478,10,1983-02-26
8436,10,2073-10-05
2049,1,1988-12-15
3025,10,1972-12-12
2958,7,2009-06-09
1660,7,2039-05-06
5583,4,2009-01-15
9631,7,2026-02-09
5493,1,2004-05-14
3478,6,1988-06-02
5757,2,1980-04-20
10393,10,2024-01-04
4889,5,1970-10-24
7490,1,1973-10-05
7290,3,2013-03-13
7614,10,2032-04-21
4509,9,2003-08-10
2127,4,1979-11-14
8445,6,1990-07-19
5563,8,2075-07-26
5077,7,1977-12-01
5702,7,2002-06-28
3945,8,2077-08-20
3361,6,2082-01-07
3137,6,2000-03-06
3031,7,1982-05-13
4689,2,2110-01-28
9273,3,1986-07-06
9841,5,1990-08-24
2381,6,2000-03-11
8355,5,1989-01-17
3205,6,2044-09-17
1691,8,1987-11-09
6676,10,1992-04-21
10920,9,1997-07-29
1515,9,1988-05-10
8357,4,1976-11-07
7720,2,1981-12-10
4298,1,2189-05-04
4928,7,2004-01-03
7558,2,1981-11-17
2185,9,2048-05-12
4065,9,2002-12-29
2556,6,2055-07-18
2027,9,2009-11-26
6689,8,2010-06-15
10489,5,2084-05-09
6612,8,1988-06-16
9417,4,2021-12-07
4873,6,1989-06-13
5322,8,1973-04-16
1789,7,2035-08-04
6539,2,1977-12-11
7718,7,2003-02-16
6897,4,1997-06-08
4378,1,1975-04-06
3497,3,1978-11-18
4232,9,1977-03-28
8731,6,1985-09-30
6313,2,1974-10-01
8746,2,2084-11-18
10866,10,2008-09-02
8010,10,1988-02-16
5319,5,1970-06-30
1892,4,1999-01-23
8754,8,2030-09-08
2110,5,2023-10-15
4334,5,1998-10-18
6958,1,1973-01-27
2688,2,2006-10-26
3704,7,1992-02-06
2333,10,2067-05-11
4451,10,1996-07-12
10581,5,1977-05-02
6923,1,2038-11-03
8749,4,1970-02-16
6855,5,2009-04-01
4004,6,2001-08-26
6299,10,1997-12-20
10070,3,1978-10-28
9787,10,2004-12-03
1324,4,1978-09-04
4072,4,1975-10-18
3856,1,1970-08-20
1754,3,2234-11-22
9906,2,1984-04-20
9296,7,2024-07-14
4157,3,2036-03-11
3351,6,1995-11-05
1944,1,1971-05-26
5882,6,2011-03-07
8848,1,2004-07-13
6592,6,1970-10-24
1265,1,1970-12-01
6358,2,2013-11-16
1857,10,1989-04-28
5374,1,2026-01-21
8453,3,2057-06-11
6468,2,2039-05-27
6220,3,2008-01-02
4314,10,1979-03-05
10358,6,1970-04-13
8964,6,2004-08-17
6949,6,2077-02-18
8091,10,1991-06-03
5771,3,1996-01-15
9754,2,2026-11-24
1629,7,2018-01-24
2170,10,2022-09-20
2910,2,2037-11-14
10544,3,1984-02-25
4409,1,2063-07-03
8314,2,2042-12-18
8872,8,1972-03-07
3838,3,1976-11-07
7068,2,2001-03-27
1473,2,2098-02-07
3132,8,1978-01-26
2662,3,2024-07-14
8115,3,2001-03-08
1572,5,2026-11-18
4540,3,1982-02-04
2999,4,2013-04-30
7316,1,1971-10-09
2122,2,2022-09-04
7476,4,1997-09-02
3979,8,2118-06-17
9146,10,1980-10-24
3857,4,2012-11-30
3882,3,1974-09-22
8721,7,2050-08-31
3703,2,2074-01-06
8253,5,1988-11-26
4121,4,1998-04-15
10605,1,2022-10-16
9680,10,1980-10-05
3172,1,1983-05-06
4786,8,1992-08-14
9174,5,2044-12-30
10360,2,1983-12-07
10073,2,1990-10-08
3081,9,1994-04-19
9318,3,1994-03-19
1709,8,1981-09-24
9846,1,1989-04-06
2310,9,1971-02-10
5478,8,1971-05-05
1846,4,1984-05-14
1439,2,2011-06-12
10867,10,2000-05-21
4715,5,2060-11-17
3548,6,1973-03-03
8051,4,2012-06-25
5605,1,2028-05-18
8376,6,1975-05-22
4096,4,2000-04-18
1231,5,1975-06-14
6477,8,1980-12-11
2376,2,1980-02-25
8285,2,1976-10-03
4138,4,1984-11-20
8433,9,1999-02-14
4099,7,2013-02-05
8080,9,1984-07-15
1433,7,1993-06-20
8790,10,2000-09-16
8100,4,1998-03-02
7979,6,2044-05-02
6400,10,1995-02-11
10654,10,2019-07-16
4206,2,2030-12-31
3209,3,1977-10-27
10403,4,1972-05-18
10669,4,2021-02-24
8739,7,1970-03-25
3175,3,1971-07-17
10740,4,1987-07-08
4322,3,2048-02-29
6756,9,1979-05-18
4318,5,1986-09-09
4504,10,2023-12-26
9673,3,1994-07-30
5573,10,2087-10-25
1408,9,2005-04-11
3791,1,2019-01-28
10929,7,1984-12-04
3430,5,2025-01-06
5407,8,2040-10-28
4683,7,2046-08-19
8211,5,2128-09-06
7146,8,1975-11-13
8875,7,1975-06-29
5983,10,2004-08-21
8405,9,1992-07-29
6203,4,2003-06-19
6362,1,1997-09-05
7263,3,1972-10-21
1902,10,2056-10-21
1776,6,1997-06-08
1696,3,2019-08-30
6370,3,1975-08-30
8058,1,1975-02-07
3188,10,1977-04-06
4688,5,1977-05-20
1234,10,1987-04-16
8791,6,1986-03-12
4577,4,2007-07-18
10443,5,1998-10-18
2078,1,1971-05-14
10164,5,2023-04-20
2366,6,1976-02-11
3213,8,1974-08-29
9654,6,2002-01-04
1598,4,1977-05-15
6546,10,2005-11-09
9151,3,2046-07-31
4952,2,1971-06-27
9035,10,1986-03-15
7800,7,1979-08-19
5689,3,2008-09-26
6490,7,2099-11-27
7037,5,2076-07-04
5999,9,2018-07-31
6373,1,2016-02-01
1282,8,1992-09-15
7690,6,1989-06-20
10482,6,2037-12-14
10018,9,1989-11-26
6753,10,1994-08-28
6469,5,2007-09-11
2618,5,2002-07-13
9940,6,2004-07-02
4827,9,2029-01-04
3679,4,2025-11-13
3415,1,2067-04-25
4936,6,1970-12-08
5756,5,2109-11-28
10828,2,1975-10-08
8959,7,1992-05-30
5152,6,2010-02-15
7473,8,2025-02-20
6121,8,1983-01-03
4565,3,1992-03-26
1601,5,2063-02-20
9455,6,1987-08-04
3721,5,1984-09-08
1881,8,2058-12-10
1346,1,2081-06-06
5294,10,1987-10-03
4373,6,2019-02-17
1949,4,2067-02-27
6401,9,1970-12-18
5131,5,2048-12-24
8052,1,2041-06-04
5408,8,1992-03-16
7339,5,1985-10-23
2164,1,1971-03-08
9694,6,2037-08-05
6467,4,2003-08-06
10562,6,1977-09-13
8763,2,1976-11-09
2836,3,1991-02-23
6509,6,2075-12-22
1457,4,2036-05-14
4506,3,2077-07-11
3935,3,2022-10-04
2157,1,2035-12-23
3565,9,1972-12-06
6421,8,2070-07-23
4717,3,1973-02-19
6136,2,2001-09-20
5666,5,1977-03-20
7903,6,1973-11-06
10655,3,2096-06-18
9897,9,1977-01-04
5705,9,2039-11-09
3572,5,1978-02-24
9542,2,1971-12-31
7762,4,2008-12-19
6170,1,2040-03-07
2534,3,2043-02-12
6613,3,1994-01-26
9383,7,1993-03-14
7913,7,2060-11-28
3818,9,1991-05-27
3360,4,2062-12-03
6549,9,2031-09-01
3333,4,2001-08-25
2552,8,1973-11-17
9551,8,1995-08-21
5355,3,2043-12-10
10270,3,2018-05-30
4499,9,2039-11-19
10821,3,1971-10-08
4352,9,1974-05-16
6264,7,2038-09-05
6939,10,2047-04-04
3123,4,1978-05-28
4832,1,2010-12-29
1306,3,1977-06-02
4990,7,1988-01-05
2593,10,1980-08-23
2167,8,2045-08-28
8242,2,2030-07-14
9491,6,2004-08-19
2279,2,2016-02-02
3504,6,1989-06-29
6405,4,1973-04-17
4810,1,1976-05-30
1223,7,1998-08-11
4575,2,2046-10-12
7372,6,1976-01-25
1927,9,2056-09-10
4548,5,1985-05-03
7697,1,2084-01-30
4811,5,1971-05-23
9797,8,1998-09-10
8601,8,2255-03-21
9560,4,1996-05-01
5052,3,1977-12-15
4803,1,2062-05-08
2575,7,2053-11-30
3305,8,2013-12-15
8745,1,2004-09-24
3539,4,1996-06-21
9397,8,2172-04-30
8951,1,1984-07-09
2287,8,2081-12-16
3806,6,1974-05-25
9209,7,1981-04-22
1715,8,1981-04-27
5937,7,2007-12-14
10631,8,1995-03-12
3631,4,1981-07-26
2566,5,2003-08-26
8887,4,2020-05-28
4372,10,1972-11-28
8929,6,1972-03-21
9285,2,1983-12-26
10225,9,2019-10-23
3651,3,2042-10-04
3467,3,2041-01-17
10336,5,1983-12-05
1803,10,1985-06-18
10604,7,1970-04-22
10189,10,1976-04-09
5915,10,2051-02-09
8628,9,1983-07-24
6348,1,2040-04-15
3706,6,1971-01-06
2904,8,1986-12-28
7880,5,1979-01-29
9880,4,1970-07-31
10287,4,2064-05-15
8226,7,2000-05-29
6234,1,1984-11-05
3005,2,2001-01-04
8134,9,1985-09-17
3105,8,2007-10-04
7964,8,1976-11-30
9060,1,1994-02-08
5508,5,2045-01-29
8607,6,2002-07-10
2378,7,1970-06-16
9001,1,2035-09-05
1872,10,1986-12-19
10498,4,1992-09-04
5378,1,2003-11-24
8695,1,1974-07-30
7035,3,1991-07-09
4484,7,1991-03-27
4793,2,1971-08-27
5315,5,1995-05-29
2786,6,1999-12-23
2824,8,1970-11-14
10634,9,2127-10-14
6112,1,1970-10-29
5681,4,1976-06-06
6519,7,1970-04-28
2124,4,1971-11-11
6517,3,2010-12-07
6943,6,2018-07-20
5153,10,2046-09-09
3424,3,2018-11-02
5252,6,2017-01-04
8759,9,1978-11-21
2607,2,2011-02-08
2258,1,1983-01-28
3913,7,1982-05-18
1277,1,2036-10-08
7467,1,2016-07-14
4643,5,1989-07-12
8766,4,2009-06-15
10615,5,1984-03-08
4822,2,1989-05-22
2262,10,2055-06-19
7787,6,1972-03-09
9629,10,1974-12-07
9820,8,2077-04-30
7500,10,2043-10-18
10198,3,1972-02-25
9317,2,1984-01-14
4795,5,2036-02-07
10352,7,1980-07-30
8036,3,1973-06-23
1302,5,1971-06-16
1103,7,1985-05-21
2286,4,1993-08-03
3381,4,2006-01-14
5272,1,2021-07-29
3066,2,1978-05-17
4782,2,2003-07-16
7570,2,1971-10-22
2666,5,2017-01-07
8729,1,1982-03-29
6357,8,2012-08-23
9461,3,1987-09-03
4789,9,1978-10-02
6573,6,2027-05-18
9113,10,2054-03-04
2589,2,1999-06-24
2494,10,2030-05-25
5366,9,1975-04-17
1645,7,1970-02-05
5316,7,1985-06-02
5663,1,1970-10-19
7379,6,2036-11-15
7585,5,2034-12-06
2213,5,2055-02-22
2682,7,1976-11-13
5393,4,2058-10-07
8323,3,1992-11-02
6103,4,2024-11-30
7143,9,2075-03-30
3742,1,1994-06-03
5651,3,2031-05-24
5845,5,1971-09-16
10003,7,1973-06-08
8906,10,1986-01-20
6205,7,2065-01-15
8613,8,1999-11-06
6147,6,2040-03-27
7297,7,1980-10-26
7954,10,2035-06-20
5016,6,1974-07-21
8792,4,2002-02-09
10588,1,2008-03-15
10364,7,1972-09-06
3568,7,2040-11-16
7683,9,1997-01-24
7634,1,1970-12-05
2086,2,1985-10-21
9255,5,1987-11-30
3998,5,1980-07-30
3277,4,2035-02-14
8292,7,1996-07-12
8562,6,1975-10-12
5102,5,1999-12-01
9622,10,2023-12-23
3666,1,1976-10-27
5909,10,1981-06-04
1543,6,1985-11-25
3943,4,1974-11-26
7798,7,2032-06-07
5328,9,1970-01-26
4211,10,1990-07-22
6003,8,2051-08-08
5307,7,2057-03-22
3482,1,2093-12-09
4877,9,2007-01-29
3168,3,1996-01-15
10497,9,1975-03-18
4398,3,1972-10-29
9967,2,1976-11-05
3321,2,2055-10-31
4933,7,1974-01-29
6020,4,1980-08-14
6572,2,2050-09-26
8243,10,2007-03-22
6615,8,1992-10-28
7250,2,1987-12-11
3997,10,2000-04-20
1411,1,1997-07-18
7650,2,2007-06-24
9437,10,2194-06-09
4595,10,1971-04-19
8336,6,2033-11-29
8823,10,1980-08-20
2923,3,1999-06-17
3586,9,1975-09-07
3827,10,2055-06-13
7956,2,2045-11-28
6530,4,2027-02-25
7270,10,2030-07-04
7204,5,1997-02-13
6883,2,1971-05-12
3222,6,1982-12-01
8811,8,2042-04-21
8419,4,2016-06-11
8162,2,1980-11-11
9140,2,1970-11-15
5585,7,1998-10-07
1859,10,2061-12-17
9861,3,2028-08-13
7862,7,1970-07-03
4052,7,2079-06-25
10937,10,1999-01-31
3725,1,1975-02-26
6054,4,1973-05-24
1429,6,1981-02-04
7213,9,2070-04-03
4469,4,2118-07-08
10220,4,1972-05-08
6622,6,2037-07-01
9206,2,2087-09-13
2404,7,2021-05-06
6260,1,1995-01-11
1625,8,2010-09-27
1466,8,1991-10-18
1672,1,1994-04-10
3434,7,1995-07-09
4994,8,1971-01-23
8557,8,1974-05-31
4365,7,1974-01-28
4014,6,2049-03-29
4649,3,1980-05-20
2838,4,1979-04-11
3601,8,2001-12-12
10725,4,1972-01-01
1486,1,1977-10-30
3093,5,2050-12-01
10722,5,2046-03-17
7240,1,1986-07-12
7015,6,2011-05-24
3193,8,1981-04-07
6838,10,2009-08-14
9681,3,1977-07-27
2487,6,1996-07-04
7878,8,1982-12-18
2742,9,2027-07-14
5224,4,1982-08-07
7685,10,2001-01-17
10524,9,2020-09-20
9316,1,2017-05-13
2632,5,1972-10-28
7561,5,1977-06-22
7653,6,1997-08-26
5931,8,2024-03-20
8274,4,1973-12-11
1463,2,1973-04-21
6305,6,1987-07-26
9822,2,1975-03-13
7247,4,2080-03-06
9954,6,1973-03-09
2628,8,1984-02-22
9375,5,1972-02-02
8296,9,2009-06-24
1936,3,2045-04-15
9125,3,1976-07-21
8301,10,1999-08-10
9831,7,2014-05-30
7386,8,2028-10-12
10747,2,1975-12-07
8368,8,2024-08-15
1675,5,1977-01-22
2180,5,2024-11-30
6351,6,2069-09-14
1921,9,1975-03-16
8077,8,1978-11-17
1499,6,1999-11-23
4391,7,2048-05-25
4270,4,2088-11-26
8130,10,2029-03-24
4734,9,1978-05-21
2369,6,2019-05-06
3960,9,2012-05-04
8342,2,1998-02-11
1449,5,1975-01-10
