Student ID,Department
8141,Arts and Sciences
7323,Engineering
3650,Arts and Sciences
6518,Arts and Sciences
8326,Business
2718,Business
6846,Arts and Sciences
1223,Business
6426,Arts and Sciences
8243,Arts and Sciences
9854,Engineering
8596,Arts and Sciences
2238,Arts and Sciences
5424,Engineering
7438,Arts and Sciences
1976,Business
10021,Business
5661,Engineering
3277,Arts and Sciences
2296,Arts and Sciences
3942,Engineering
4627,Engineering
4348,Business
8719,Arts and Sciences
2203,Arts and Sciences
8809,Arts and Sciences
5672,Business
10566,Arts and Sciences
6948,Engineering
4780,Business
3216,Business
10503,Arts and Sciences
1676,Arts and Sciences
3788,Arts and Sciences
9649,Arts and Sciences
2073,Arts and Sciences
5798,Arts and Sciences
2786,Business
2567,Business
5853,Business
8292,Engineering
9201,Engineering
3438,Arts and Sciences
10679,Arts and Sciences
10827,Business
7809,Engineering
5042,Engineering
8131,Business
7409,Engineering
4648,Business
8766,Business
2429,Engineering
2074,Business
1263,Business
3619,Engineering
8615,Business
8797,Engineering
8016,Business
7686,Engineering
10440,Business
5669,Arts and Sciences
4271,Engineering
10507,Arts and Sciences
8931,Business
9084,Arts and Sciences
1255,Engineering
2460,Business
3364,Arts and Sciences
6146,Engineering
6380,Engineering
8487,Engineering
6560,Arts and Sciences
5260,Arts and Sciences
3813,Arts and Sciences
5217,Engineering
4163,Business
1231,Arts and Sciences
5079,Arts and Sciences
7062,Arts and Sciences
6756,Business
1293,Engineering
10453,Engineering
4942,Arts and Sciences
6176,Business
8789,Arts and Sciences
9385,Engineering
8457,Business
10188,Arts and Sciences
3387,Engineering
4392,Engineering
6521,Engineering
3008,Engineering
3955,Engineering
1718,Arts and Sciences
3951,Arts and Sciences
2722,Arts and Sciences
8535,Business
1899,Arts and Sciences
6635,Engineering
10871,Arts and Sciences
3584,Business
5817,Arts and Sciences
10041,Business
6254,Engineering
1413,Business
9682,Engineering
8081,Engineering
5644,Engineering
3036,Business
5191,Engineering
4879,Arts and Sciences
7889,Engineering
8038,Engineering
6250,Business
8453,Engineering
6214,Engineering
1362,Business
7445,Arts and Sciences
5761,Engineering
9831,Business
3320,Business
7672,Engineering
8863,Business
10336,Business
5179,Arts and Sciences
10708,Arts and Sciences
2290,Business
2716,Arts and Sciences
8182,Engineering
1336,Engineering
7197,Engineering
2097,Engineering
7705,Business
9737,Arts and Sciences
2848,Arts and Sciences
3851,Arts and Sciences
7144,Business
7849,Business
7846,Engineering
4227,Business
10138,Business
5438,Business
1898,Engineering
5315,Arts and Sciences
1388,Engineering
6733,Arts and Sciences
10268,Engineering
4133,Engineering
3101,Business
4125,Engineering
2599,Business
7025,Engineering
6487,Engineering
6378,Arts and Sciences
3771,Business
5332,Arts and Sciences
1534,Business
3922,Engineering
4027,Arts and Sciences
8374,Arts and Sciences
5480,Business
6272,Arts and Sciences
2448,Engineering
3184,Business
3420,Business
1928,Arts and Sciences
1725,Arts and Sciences
5996,Engineering
3411,Arts and Sciences
9986,Arts and Sciences
2024,Engineering
7203,Engineering
2892,Business
3977,Business
10285,Engineering
7224,Arts and Sciences
2867,Business
4333,Arts and Sciences
6003,Business
8401,Arts and Sciences
10524,Engineering
6148,Engineering
1790,Business
2088,Arts and Sciences
2035,Business
2552,Arts and Sciences
5092,Business
10642,Business
6226,Arts and Sciences
2868,Business
9720,Engineering
10652,Business
10571,Business
10678,Business
5851,Engineering
7121,Business
3556,Business
9566,Business
5432,Engineering
4187,Arts and Sciences
9917,Business
7511,Engineering
10471,Engineering
6099,Business
5527,Business
2486,Arts and Sciences
1508,Engineering
4419,Arts and Sciences
7060,Arts and Sciences
9324,Engineering
4550,Arts and Sciences
3236,Arts and Sciences
6184,Business
3615,Arts and Sciences
7816,Arts and Sciences
2792,Engineering
4730,Business
8022,Business
7289,Engineering
4148,Engineering
9643,Business
5134,Engineering
9321,Arts and Sciences
4207,Arts and Sciences
7987,Business
10590,Engineering
3569,Arts and Sciences
5112,Engineering
5128,Arts and Sciences
7970,Engineering
3818,Engineering
1608,Engineering
4899,Arts and Sciences
4195,Engineering
7308,Engineering
6373,Engineering
9092,Engineering
10045,Arts and Sciences
10796,Business
1270,Arts and Sciences
5367,Arts and Sciences
9782,Arts and Sciences
4894,Business
10735,Business
7923,Arts and Sciences
10914,Business
3746,Engineering
3543,Business
4121,Business
1492,Engineering
2342,Engineering
5115,Engineering
9637,Arts and Sciences
1437,Business
8621,Business
4518,Arts and Sciences
10597,Arts and Sciences
4761,Arts and Sciences
6701,Business
10173,Engineering
6512,Arts and Sciences
4642,Arts and Sciences
2525,Engineering
8261,Business
9140,Business
5202,Arts and Sciences
5803,Arts and Sciences
4062,Engineering
1479,Engineering
7608,Engineering
8667,Engineering
10752,Engineering
9344,Engineering
1072,Math
2787,Arts and Sciences
9620,Arts and Sciences
6064,Business
9756,Engineering
4939,Business
8220,Business
9828,Business
6664,Engineering
5395,Engineering
9188,Engineering
8806,Business
2346,Engineering
9582,Engineering
9601,Arts and Sciences
8223,Arts and Sciences
8105,Engineering
7390,Business
1459,Engineering
2307,Engineering
2608,Arts and Sciences
4074,Engineering
10923,Arts and Sciences
3809,Engineering
10320,Business
1654,Business
6585,Engineering
1481,Engineering
7175,Arts and Sciences
3695,Business
4571,Engineering
6666,Business
7702,Business
6726,Business
3527,Business
9713,Arts and Sciences
4001,Engineering
10764,Engineering
6499,Engineering
1426,Business
5944,Engineering
6983,Business
8025,Business
6767,Business
6463,Arts and Sciences
9791,Business
2913,Arts and Sciences
9896,Business
7704,Business
5448,Arts and Sciences
3272,Business
3108,Engineering
10490,Business
7619,Engineering
5605,Business
9505,Engineering
3432,Arts and Sciences
4690,Business
6812,Business
1538,Engineering
6532,Engineering
10477,Engineering
3410,Arts and Sciences
7512,Engineering
8174,Arts and Sciences
1738,Business
3557,Arts and Sciences
1796,Arts and Sciences
6342,Engineering
9197,Business
3350,Business
8898,Business
3504,Arts and Sciences
7753,Business
9310,Arts and Sciences
2421,Business
4860,Business
9982,Business
7498,Engineering
5207,Business
9119,Arts and Sciences
5070,Business
9565,Arts and Sciences
4107,Business
3346,Arts and Sciences
5920,Business
8848,Arts and Sciences
1241,Business
9231,Engineering
8283,Arts and Sciences
9701,Arts and Sciences
2531,Engineering
3748,Engineering
6515,Business
4393,Engineering
5189,Arts and Sciences
8845,Business
7526,Engineering
3939,Business
10717,Engineering
3732,Arts and Sciences
8924,Engineering
1732,Business
8888,Engineering
5781,Business
3238,Business
7283,Engineering
4367,Engineering
8498,Business
9292,Business
10134,Arts and Sciences
5490,Engineering
2317,Business
10314,Business
3261,Business
4841,Engineering
9059,Arts and Sciences
8737,Engineering
10598,Business
9391,Business
2409,Engineering
4463,Engineering
10208,Arts and Sciences
5593,Engineering
5012,Arts and Sciences
2761,Arts and Sciences
6787,Arts and Sciences
9607,Business
3472,Business
4728,Arts and Sciences
10872,Arts and Sciences
1466,Engineering
3418,Business
2908,Arts and Sciences
2574,Business
7662,Business
5763,Business
4404,Business
4240,Business
4229,Engineering
5065,Engineering
1385,Business
7649,Arts and Sciences
1378,Engineering
3609,Engineering
10579,Engineering
9237,Arts and Sciences
3424,Arts and Sciences
8109,Engineering
1257,Engineering
10077,Engineering
10176,Engineering
6549,Arts and Sciences
3478,Arts and Sciences
3515,Engineering
7111,Engineering
8290,Engineering
9951,Business
4824,Arts and Sciences
6687,Engineering
1789,Arts and Sciences
6764,Business
5581,Arts and Sciences
6409,Engineering
1284,Engineering
5211,Arts and Sciences
2940,Engineering
9152,Arts and Sciences
2671,Business
6859,Arts and Sciences
3392,Business
4957,Business
5412,Business
5632,Engineering
4597,Business
8356,Business
10122,Engineering
10348,Business
6864,Arts and Sciences
8575,Arts and Sciences
7996,Business
8664,Arts and Sciences
6431,Engineering
2939,Business
2240,Arts and Sciences
7385,Arts and Sciences
9111,Engineering
3645,Engineering
6502,Business
8675,Arts and Sciences
4605,Engineering
6306,Engineering
6443,Arts and Sciences
7547,Business
4245,Arts and Sciences
8979,Engineering
7339,Business
2829,Engineering
2223,Business
7096,Arts and Sciences
1411,Business
2401,Arts and Sciences
9287,Arts and Sciences
9089,Business
5655,Arts and Sciences
5419,Business
8151,Engineering
10741,Business
1734,Arts and Sciences
10248,Arts and Sciences
9886,Business
3509,Engineering
10551,Engineering
4472,Arts and Sciences
10086,Arts and Sciences
2917,Engineering
7299,Business
8568,Business
5712,Arts and Sciences
8591,Business
5460,Business
6626,Business
9351,Business
6713,Engineering
7764,Arts and Sciences
6511,Arts and Sciences
8143,Business
5114,Arts and Sciences
9004,Engineering
5507,Arts and Sciences
4767,Engineering
6541,Engineering
7533,Business
5468,Business
7869,Engineering
6992,Business
6291,Business
9781,Business
4442,Arts and Sciences
8941,Arts and Sciences
5086,Business
5346,Arts and Sciences
2207,Arts and Sciences
10327,Business
4532,Engineering
10155,Engineering
8344,Engineering
4287,Business
9273,Business
1299,Business
6905,Engineering
3456,Arts and Sciences
10829,Arts and Sciences
3094,Engineering
7568,Engineering
2324,Arts and Sciences
6776,Engineering
9227,Arts and Sciences
9500,Engineering
8880,Arts and Sciences
5044,Business
9374,Arts and Sciences
7563,Engineering
10072,Arts and Sciences
6496,Engineering
9244,Arts and Sciences
3969,Arts and Sciences
6875,Arts and Sciences
4872,Business
8058,Engineering
2256,Arts and Sciences
8990,Engineering
6268,Arts and Sciences
3931,Business
7564,Business
7648,Business
3144,Business
4327,Business
1830,Business
5645,Business
4811,Engineering
10438,Arts and Sciences
4199,Business
10785,Engineering
3954,Business
5506,Engineering
9572,Engineering
10927,Business
8869,Business
7026,Engineering
4691,Business
10505,Business
4646,Arts and Sciences
10669,Business
2717,Arts and Sciences
3534,Arts and Sciences
2620,Business
9455,Arts and Sciences
7381,Arts and Sciences
2607,Business
3196,Arts and Sciences
3167,Business
7332,Arts and Sciences
3883,Business
7127,Engineering
6707,Engineering
10489,Engineering
4331,Arts and Sciences
10318,Arts and Sciences
5357,Arts and Sciences
4449,Business
3136,Engineering
8740,Arts and Sciences
3241,Business
10697,Engineering
10758,Business
10802,Engineering
9611,Arts and Sciences
3998,Business
5718,Arts and Sciences
7531,Arts and Sciences
10464,Business
5039,Arts and Sciences
6975,Engineering
6086,Engineering
8893,Business
3097,Arts and Sciences
7491,Business
1630,Engineering
9214,Arts and Sciences
4210,Arts and Sciences
3106,Business
1819,Business
5063,Business
8937,Engineering
5997,Engineering
4620,Arts and Sciences
9114,Engineering
2929,Business
6923,Engineering
4577,Engineering
3152,Arts and Sciences
4600,Business
1219,Engineering
7400,Business
5964,Arts and Sciences
10451,Engineering
3862,Engineering
6533,Business
5336,Business
1332,Arts and Sciences
6223,Business
6702,Arts and Sciences
6290,Arts and Sciences
1240,Arts and Sciences
10867,Business
4372,Business
10054,Engineering
6631,Business
9574,Business
3924,Arts and Sciences
5056,Arts and Sciences
1548,Arts and Sciences
7199,Arts and Sciences
9151,Arts and Sciences
2732,Arts and Sciences
4718,Arts and Sciences
4940,Engineering
7751,Engineering
6985,Engineering
5838,Engineering
9411,Engineering
4791,Business
10739,Engineering
3750,Business
9991,Business
4501,Business
6401,Arts and Sciences
3581,Engineering
2622,Business
6159,Arts and Sciences
7057,Business
10778,Engineering
2336,Arts and Sciences
8666,Engineering
7222,Arts and Sciences
8607,Engineering
7147,Arts and Sciences
7852,Engineering
2577,Engineering
2836,Business
10842,Business
10676,Arts and Sciences
5266,Engineering
6871,Business
1924,Arts and Sciences
1743,Engineering
7079,Engineering
5413,Business
8420,Engineering
3772,Arts and Sciences
4663,Business
7136,Engineering
8812,Business
8339,Business
8553,Arts and Sciences
1441,Engineering
1784,Engineering
3934,Business
5547,Business
7807,Arts and Sciences
10093,Engineering
7961,Business
10005,Arts and Sciences
6178,Arts and Sciences
2002,Engineering
4388,Arts and Sciences
4289,Business
9757,Business
8559,Arts and Sciences
3153,Business
6486,Engineering
4467,Arts and Sciences
2681,Arts and Sciences
7593,Engineering
10585,Business
10154,Engineering
3702,Business
7815,Arts and Sciences
9695,Arts and Sciences
7128,Business
2904,Business
4310,Engineering
7650,Arts and Sciences
7684,Arts and Sciences
1979,Arts and Sciences
7279,Business
5666,Business
8044,Engineering
1421,Engineering
6317,Business
1581,Engineering
6851,Arts and Sciences
3719,Arts and Sciences
4770,Engineering
6492,Arts and Sciences
3491,Arts and Sciences
5749,Arts and Sciences
5591,Business
10629,Arts and Sciences
7059,Business
10012,Business
6592,Engineering
10231,Business
1052,Math
2133,Business
3045,Arts and Sciences
9278,Engineering
9663,Engineering
2251,Business
1817,Arts and Sciences
3204,Arts and Sciences
7296,Arts and Sciences
9243,Business
9335,Business
7156,Business
4670,Engineering
4994,Arts and Sciences
9233,Arts and Sciences
1337,Engineering
8796,Engineering
5773,Engineering
10133,Engineering
1653,Engineering
10622,Business
10638,Engineering
8043,Arts and Sciences
9311,Business
6775,Engineering
6889,Engineering
2647,Arts and Sciences
9438,Engineering
5426,Arts and Sciences
3338,Arts and Sciences
7583,Arts and Sciences
10249,Engineering
3852,Business
10319,Arts and Sciences
10433,Engineering
9792,Business
9557,Arts and Sciences
9721,Business
3684,Business
10795,Engineering
8855,Arts and Sciences
10006,Engineering
9145,Engineering
3535,Arts and Sciences
9841,Arts and Sciences
1439,Business
3457,Engineering
7592,Business
8154,Arts and Sciences
5731,Business
3255,Business
6005,Arts and Sciences
9887,Business
5772,Business
9076,Arts and Sciences
3839,Arts and Sciences
2871,Arts and Sciences
2289,Arts and Sciences
3490,Arts and Sciences
7189,Engineering
2518,Arts and Sciences
8118,Engineering
6142,Engineering
8191,Business
2943,Engineering
3026,Business
6041,Engineering
9168,Arts and Sciences
8884,Arts and Sciences
8611,Business
4675,Arts and Sciences
7302,Engineering
10868,Business
10321,Business
8705,Engineering
5024,Business
10011,Arts and Sciences
5946,Arts and Sciences
4585,Engineering
1709,Business
9924,Engineering
9625,Engineering
10272,Arts and Sciences
5353,Business
3312,Arts and Sciences
3043,Engineering
5400,Engineering
3384,Arts and Sciences
8989,Arts and Sciences
4667,Business
3319,Arts and Sciences
2001,Business
9100,Engineering
3594,Arts and Sciences
9647,Arts and Sciences
8868,Business
7408,Arts and Sciences
3405,Engineering
8945,Arts and Sciences
8612,Arts and Sciences
2077,Arts and Sciences
7355,Business
9148,Business
3890,Engineering
6129,Arts and Sciences
5864,Engineering
3370,Engineering
10892,Arts and Sciences
3868,Business
6358,Engineering
4574,Business
10446,Arts and Sciences
10481,Business
5942,Business
8624,Business
2339,Engineering
1687,Business
10137,Engineering
6937,Engineering
1329,Arts and Sciences
1297,Arts and Sciences
8654,Arts and Sciences
1454,Business
8260,Engineering
4659,Engineering
2041,Arts and Sciences
1805,Arts and Sciences
10070,Business
7867,Business
10019,Business
8872,Business
10639,Business
4485,Business
7527,Arts and Sciences
6122,Business
9822,Arts and Sciences
5433,Business
7287,Arts and Sciences
7979,Business
2109,Engineering
3835,Arts and Sciences
5126,Engineering
7543,Business
6466,Business
2895,Arts and Sciences
2241,Engineering
2040,Engineering
6683,Arts and Sciences
7733,Business
4907,Engineering
9063,Engineering
9249,Business
6692,Business
7734,Business
1603,Business
10293,Engineering
1505,Arts and Sciences
3950,Engineering
8023,Arts and Sciences
7112,Business
1611,Arts and Sciences
5403,Arts and Sciences
9275,Engineering
8847,Business
3349,Arts and Sciences
10666,Business
5108,Business
7627,Arts and Sciences
3974,Engineering
2071,Engineering
6144,Engineering
9980,Engineering
8410,Engineering
4408,Arts and Sciences
1547,Engineering
10219,Engineering
8432,Arts and Sciences
3235,Engineering
5985,Arts and Sciences
5175,Business
9976,Arts and Sciences
10780,Business
4182,Arts and Sciences
2640,Engineering
10265,Business
5801,Arts and Sciences
3173,Arts and Sciences
8096,Arts and Sciences
9327,Business
3878,Engineering
4494,Business
8883,Business
8803,Business
5907,Engineering
5611,Arts and Sciences
9910,Business
8177,Business
5777,Arts and Sciences
2745,Business
7727,Arts and Sciences
4253,Engineering
3651,Business
2159,Arts and Sciences
4498,Engineering
10699,Engineering
4111,Engineering
6798,Engineering
6981,Business
2179,Arts and Sciences
4589,Engineering
4988,Engineering
4572,Business
3285,Business
8108,Business
6107,Engineering
5391,Business
3700,Arts and Sciences
2121,Arts and Sciences
2466,Business
6392,Business
3074,Engineering
4885,Engineering
3313,Arts and Sciences
7972,Business
5596,Engineering
4190,Business
7777,Arts and Sciences
2933,Business
3481,Business
3608,Engineering
1829,Engineering
9509,Arts and Sciences
6476,Engineering
7955,Business
2558,Engineering
8736,Engineering
5303,Business
5917,Arts and Sciences
8758,Arts and Sciences
10392,Arts and Sciences
9268,Business
2343,Business
6192,Arts and Sciences
10565,Engineering
5871,Arts and Sciences
8115,Arts and Sciences
6205,Arts and Sciences
4686,Arts and Sciences
3076,Engineering
4617,Arts and Sciences
8162,Arts and Sciences
1870,Business
7053,Business
3041,Arts and Sciences
8788,Business
9010,Business
7212,Business
6793,Engineering
4291,Engineering
6343,Business
9219,Arts and Sciences
10243,Business
6568,Business
7319,Engineering
2055,Engineering
1371,Arts and Sciences
7303,Arts and Sciences
7106,Arts and Sciences
4265,Engineering
4261,Business
2503,Business
1773,Business
6347,Arts and Sciences
2491,Arts and Sciences
9523,Business
9218,Engineering
9642,Arts and Sciences
2551,Engineering
2017,Arts and Sciences
5515,Arts and Sciences
2615,Business
5405,Arts and Sciences
3687,Arts and Sciences
6826,Arts and Sciences
10523,Business
10909,Business
8541,Arts and Sciences
10183,Business
4048,Business
2195,Engineering
2395,Business
9594,Business
8704,Engineering
1996,Engineering
2990,Engineering
6399,Business
10068,Engineering
5987,Engineering
9533,Arts and Sciences
4032,Business
5648,Arts and Sciences
1503,Engineering
7220,Arts and Sciences
3077,Arts and Sciences
1589,Engineering
7853,Arts and Sciences
4832,Engineering
6564,Arts and Sciences
3389,Arts and Sciences
2250,Engineering
4155,Arts and Sciences
9342,Engineering
6242,Arts and Sciences
1698,Business
2777,Business
1871,Arts and Sciences
2369,Business
2979,Engineering
7114,Arts and Sciences
5995,Engineering
10294,Engineering
6425,Business
7575,Engineering
7990,Arts and Sciences
2783,Arts and Sciences
9765,Arts and Sciences
9238,Arts and Sciences
7811,Arts and Sciences
5822,Arts and Sciences
8984,Business
10715,Engineering
1635,Business
5529,Engineering
3116,Business
3628,Arts and Sciences
10558,Engineering
9495,Engineering
7215,Engineering
10696,Engineering
1212,Engineering
1058,Math
2678,Arts and Sciences
2458,Arts and Sciences
5858,Arts and Sciences
7314,Business
9874,Engineering
9356,Engineering
9885,Business
8446,Arts and Sciences
2778,Business
7461,Business
8362,Arts and Sciences
7732,Business
1873,Arts and Sciences
3658,Arts and Sciences
6971,Business
5694,Engineering
3233,Business
4014,Engineering
4736,Business
5135,Arts and Sciences
3654,Arts and Sciences
2770,Business
7098,Engineering
5418,Arts and Sciences
10109,Business
8891,Business
9967,Engineering
1954,Engineering
2707,Business
1381,Arts and Sciences
2155,Business
8010,Business
6633,Business
8776,Arts and Sciences
4405,Business
2648,Business
10123,Business
10793,Engineering
3048,Arts and Sciences
1271,Arts and Sciences
8042,Arts and Sciences
9413,Engineering
1824,Business
5313,Arts and Sciences
8123,Arts and Sciences
10603,Business
9409,Business
6310,Business
4919,Business
4753,Business
8390,Arts and Sciences
6325,Engineering
3987,Arts and Sciences
3379,Arts and Sciences
3884,Engineering
10055,Business
3617,Business
6040,Business
5350,Arts and Sciences
7840,Arts and Sciences
1643,Business
6324,Engineering
2916,Arts and Sciences
4089,Business
2488,Business
9402,Arts and Sciences
4153,Engineering
10335,Arts and Sciences
3163,Engineering
6413,Arts and Sciences
5343,Arts and Sciences
8125,Arts and Sciences
3467,Business
9096,Engineering
9055,Arts and Sciences
10029,Arts and Sciences
9317,Arts and Sciences
4326,Engineering
2742,Arts and Sciences
2128,Arts and Sciences
4488,Business
6972,Arts and Sciences
8536,Business
5094,Business
5993,Engineering
2081,Arts and Sciences
4705,Arts and Sciences
6366,Engineering
4724,Business
5016,Arts and Sciences
4835,Business
6067,Engineering
4947,Arts and Sciences
5375,Engineering
4512,Business
3899,Engineering
2883,Engineering
2116,Business
9078,Business
2438,Engineering
8944,Business
9547,Arts and Sciences
6363,Business
9016,Engineering
3309,Arts and Sciences
2971,Engineering
4556,Engineering
6582,Arts and Sciences
2888,Arts and Sciences
2962,Business
10883,Arts and Sciences
7638,Arts and Sciences
10723,Engineering
4454,Engineering
4179,Engineering
4608,Business
9216,Arts and Sciences
4958,Arts and Sciences
9002,Engineering
3005,Arts and Sciences
1254,Engineering
8723,Engineering
3123,Engineering
5326,Business
10693,Arts and Sciences
4861,Engineering
5439,Business
1756,Engineering
9221,Business
2127,Arts and Sciences
8802,Arts and Sciences
4653,Business
4986,Engineering
8578,Business
6043,Arts and Sciences
2101,Business
2545,Engineering
8638,Engineering
5921,Engineering
10814,Engineering
5520,Arts and Sciences
10353,Business
5943,Arts and Sciences
9451,Arts and Sciences
7883,Engineering
6614,Business
7465,Engineering
6716,Business
10543,Arts and Sciences
2320,Engineering
1887,Engineering
2288,Business
10240,Engineering
9858,Business
3921,Business
10170,Engineering
7595,Arts and Sciences
6526,Arts and Sciences
3314,Engineering
2862,Business
6929,Arts and Sciences
3626,Engineering
9723,Engineering
9281,Arts and Sciences
5930,Arts and Sciences
9288,Engineering
4288,Business
8831,Engineering
2066,Arts and Sciences
1997,Engineering
10727,Arts and Sciences
6390,Engineering
7307,Arts and Sciences
9888,Arts and Sciences
9615,Business
4650,Arts and Sciences
4781,Arts and Sciences
7873,Engineering
5387,Business
10251,Engineering
6397,Business
5302,Engineering
4685,Engineering
10895,Engineering
9801,Engineering
7192,Business
10788,Business
6768,Business
1948,Arts and Sciences
10835,Business
5747,Arts and Sciences
6557,Business
7382,Engineering
5950,Business
2378,Arts and Sciences
7228,Engineering
2177,Business
3540,Business
5321,Business
3394,Arts and Sciences
2490,Arts and Sciences
8364,Engineering
3326,Engineering
3510,Business
9807,Engineering
4465,Arts and Sciences
1786,Engineering
4136,Arts and Sciences
5486,Engineering
6548,Engineering
3453,Engineering
7271,Business
3042,Business
9708,Arts and Sciences
6490,Engineering
10926,Engineering
8441,Engineering
1825,Business
6916,Business
8128,Business
5329,Arts and Sciences
2747,Business
4131,Engineering
3820,Arts and Sciences
6234,Engineering
9716,Arts and Sciences
3135,Arts and Sciences
1472,Business
4816,Business
4185,Engineering
7157,Arts and Sciences
5637,Business
4975,Engineering
9517,Engineering
1646,Engineering
9827,Arts and Sciences
9444,Arts and Sciences
1876,Business
7154,Arts and Sciences
2482,Business
9554,Business
2712,Engineering
6708,Engineering
5665,Business
3232,Business
8497,Arts and Sciences
4837,Engineering
2196,Business
7186,Arts and Sciences
1670,Business
2455,Arts and Sciences
5720,Business
3900,Engineering
7016,Business
8175,Business
5505,Arts and Sciences
4280,Arts and Sciences
3918,Arts and Sciences
4340,Arts and Sciences
6584,Business
2042,Arts and Sciences
8827,Business
2977,Engineering
1570,Engineering
9141,Business
10409,Engineering
8067,Business
2967,Arts and Sciences
3638,Engineering
8557,Business
6356,Business
1387,Arts and Sciences
3566,Arts and Sciences
6691,Engineering
8471,Business
10862,Arts and Sciences
4093,Engineering
4139,Engineering
8129,Arts and Sciences
5177,Arts and Sciences
3058,Arts and Sciences
7744,Arts and Sciences
2523,Engineering
8629,Arts and Sciences
9672,Business
7761,Engineering
10873,Engineering
1215,Engineering
1664,Engineering
2026,Arts and Sciences
4113,Business
3603,Business
6788,Engineering
2444,Engineering
10797,Business
8930,Arts and Sciences
5831,Business
3218,Business
5409,Arts and Sciences
9685,Business
6771,Engineering
2701,Arts and Sciences
8226,Arts and Sciences
7552,Engineering
1558,Arts and Sciences
2744,Business
8516,Business
1648,Arts and Sciences
4698,Arts and Sciences
8892,Arts and Sciences
9596,Business
7014,Business
7964,Business
3107,Business
6648,Arts and Sciences
1432,Engineering
10500,Business
7142,Business
2723,Arts and Sciences
8328,Arts and Sciences
6545,Arts and Sciences
7039,Engineering
7397,Engineering
9735,Arts and Sciences
8682,Arts and Sciences
3947,Engineering
7884,Business
10472,Engineering
9394,Engineering
6807,Engineering
5019,Engineering
5775,Business
10331,Arts and Sciences
7628,Engineering
3672,Business
2382,Engineering
5204,Arts and Sciences
6123,Business
1951,Business
1956,Business
5050,Arts and Sciences
7910,Arts and Sciences
8987,Arts and Sciences
8305,Arts and Sciences
8450,Engineering
7580,Engineering
9072,Engineering
8783,Business
10682,Arts and Sciences
5969,Business
8581,Business
6536,Engineering
6796,Business
6513,Business
7432,Arts and Sciences
8546,Arts and Sciences
2210,Business
10757,Business
8276,Arts and Sciences
4525,Business
10465,Engineering
1875,Arts and Sciences
6696,Arts and Sciences
8068,Business
7317,Arts and Sciences
3269,Engineering
4213,Business
3757,Arts and Sciences
7456,Arts and Sciences
2373,Business
6740,Engineering
5820,Engineering
4020,Business
10423,Engineering
4830,Arts and Sciences
1606,Business
8961,Business
4239,Business
10824,Arts and Sciences
4851,Engineering
10621,Business
10422,Arts and Sciences
8599,Engineering
8399,Arts and Sciences
5778,Business
5663,Arts and Sciences
2224,Arts and Sciences
4006,Engineering
1692,Engineering
3668,Arts and Sciences
4469,Business
8095,Engineering
8837,Arts and Sciences
4529,Arts and Sciences
8239,Business
10028,Business
5578,Engineering
5607,Business
6281,Arts and Sciences
3245,Engineering
1939,Engineering
1912,Arts and Sciences
7357,Business
4435,Engineering
3949,Arts and Sciences
10937,Arts and Sciences
3872,Business
8494,Arts and Sciences
5453,Arts and Sciences
8341,Engineering
8526,Engineering
5098,Engineering
5100,Arts and Sciences
9450,Engineering
7607,Arts and Sciences
10067,Business
3148,Business
8871,Arts and Sciences
2162,Business
4046,Business
7237,Engineering
6011,Business
9634,Engineering
8285,Arts and Sciences
8204,Engineering
6126,Business
5341,Business
6085,Arts and Sciences
9392,Arts and Sciences
8008,Arts and Sciences
3121,Business
4806,Engineering
8971,Engineering
5291,Engineering
9880,Business
3744,Engineering
10291,Engineering
7479,Engineering
6014,Arts and Sciences
3795,Engineering
2912,Business
4354,Engineering
9599,Arts and Sciences
1383,Arts and Sciences
5174,Business
3307,Arts and Sciences
10860,Business
9706,Arts and Sciences
4231,Engineering
4238,Arts and Sciences
8158,Engineering
3804,Engineering
8093,Engineering
10354,Arts and Sciences
2353,Business
1477,Arts and Sciences
8873,Engineering
10724,Arts and Sciences
10615,Business
4641,Business
9097,Engineering
8335,Arts and Sciences
10667,Business
8098,Business
6672,Business
2150,Engineering
9850,Arts and Sciences
5696,Arts and Sciences
2682,Business
10692,Engineering
8513,Business
2094,Arts and Sciences
9046,Arts and Sciences
2222,Engineering
5698,Business
6543,Arts and Sciences
10730,Arts and Sciences
3149,Business
9199,Arts and Sciences
10172,Engineering
5909,Arts and Sciences
3508,Business
9535,Engineering
8012,Arts and Sciences
3816,Business
8140,Business
10805,Engineering
9847,Arts and Sciences
7431,Engineering
10298,Arts and Sciences
2890,Arts and Sciences
4563,Engineering
10159,Arts and Sciences
3174,Arts and Sciences
7268,Business
4973,Business
10380,Business
5011,Business
6738,Business
7718,Engineering
1333,Arts and Sciences
10511,Arts and Sciences
4997,Engineering
2484,Arts and Sciences
6912,Engineering
4948,Engineering
5221,Business
5643,Business
1499,Arts and Sciences
10026,Business
4236,Business
5272,Business
1510,Business
9730,Arts and Sciences
9189,Engineering
3827,Engineering
4601,Business
5455,Engineering
9746,Arts and Sciences
4075,Business
6968,Engineering
1264,Arts and Sciences
5674,Business
10628,Business
5877,Engineering
3952,Engineering
8379,Engineering
8830,Arts and Sciences
7165,Business
6387,Arts and Sciences
2037,Arts and Sciences
2610,Arts and Sciences
9927,Engineering
5927,Engineering
7604,Arts and Sciences
9053,Engineering
10209,Engineering
9457,Business
2625,Business
9617,Engineering
10491,Arts and Sciences
9914,Business
6329,Engineering
2321,Arts and Sciences
4209,Arts and Sciences
10848,Business
